ticker,year,statement_date,revenue,net_income,total_debt,equity,current_assets,current_liabilities,profit_margin,roe,debt_to_equity,current_ratio,sector,return_1m,return_1y,return_long_term,sector_encoded,revenue_growth,net_income_growth,debt_growth,equity_growth,label_long_term_custom,label_1y_custom,label_1m_custom
HAE,2025,2025-03-31,1360824000.0,167679000.0,1224788000.0,820836000.0,934975000.0,578113000.0,0.1232187263011234,0.2042783211262664,1.4921226651852502,1.617287623699865,Healthcare,-0.0083398707420879,-0.1131392401735228,,6,0.0395468486809187,0.4263512478946563,0.5162151689851238,-0.1449259812137809,,Hold,Hold
HAIN,2022,2022-06-30,1891793000.0,77873000.0,1009278000.0,1083168000.0,600126000.0,269303000.0,0.0411635945370344,0.0718937413217524,0.9317834352565808,2.2284415695332025,Consumer Defensive,-0.0265374543740751,-0.4730412658174761,-0.9721988191832676,3,,,,,Sell,Sell,Hold
HAIN,2023,2023-06-30,1796643000.0,-116537000.0,929251000.0,1017907000.0,591031000.0,230867000.0,-0.0648637486690455,-0.1144868833793264,0.91290363461495,2.560049725599588,Consumer Defensive,0.0127897557541779,-0.4436450910625548,,3,-0.0502962004828223,-2.4965007126988814,-0.0792913349939263,-0.0602501181718809,,Sell,Hold
HAIN,2024,2024-06-30,1736286000.0,-75042000.0,835713000.0,942913000.0,557059000.0,281503000.0,-0.0432198382063784,-0.0795852851747722,0.8863097655881296,1.9788741150183125,Consumer Defensive,0.0933908177880538,-0.7816091993397175,,3,-0.0335943200736039,-0.3560671717995143,-0.1006595634548684,-0.0736747070213683,,Sell,Buy
HAIN,2025,2025-06-30,1559780000.0,-530841000.0,779220000.0,475005000.0,530298000.0,277373000.0,-0.3403306876610804,-1.1175482363343543,1.6404458900432628,1.9118587605859256,Consumer Defensive,0.0526316078415871,,,3,-0.1016572154587435,6.073918605580875,-0.0675985655362546,-0.4962366623431854,,,Buy
HAL,2022,2022-12-31,20297000000.0,1572000000.0,8943000000.0,7948000000.0,10952000000.0,5345000000.0,0.0774498694388333,0.1977856064418721,1.1251887267237042,2.0490177736202058,Energy,0.0945297264316092,-0.0235680077980439,0.1617439763327439,4,,,,,Hold,Hold,Buy
HAL,2023,2023-12-31,23018000000.0,2638000000.0,8809000000.0,9391000000.0,11543000000.0,5608000000.0,0.114605960552611,0.2809072516238952,0.9380257693536364,2.058309557774608,Energy,-0.0130120837298131,-0.2312861993869771,,4,0.134059220574469,0.6781170483460559,-0.0149837862014984,0.1815551082033215,,Sell,Hold
HAL,2024,2024-12-31,22944000000.0,2501000000.0,8602000000.0,10506000000.0,12382000000.0,6050000000.0,0.1090045327754532,0.2380544450790024,0.8187702265372169,2.0466115702479337,Energy,-0.0430303754803571,0.0702328747951739,,4,-0.0032148753149708,-0.0519332827899924,-0.0234986945169712,0.1187306996060058,,Hold,Hold
HAL,2025,2025-12-31,22184000000.0,1283000000.0,8133000000.0,10461000000.0,11398000000.0,5588000000.0,0.0578344752975117,0.1226460185450721,0.7774591339260108,2.039727988546886,Energy,0.1617127131502698,,,4,-0.0331241283124128,-0.4870051979208316,-0.0545222041385724,-0.0042832667047401,,,Buy
HALO,2022,2022-12-31,660116000.0,202129000.0,1506100000.0,169798000.0,739013000.0,130789000.0,0.3062022432420968,1.1904086031637593,8.869951353961767,5.650421671547301,Healthcare,-0.0609468627834806,-0.3217848963316424,0.2829675673240774,6,,,,,Hold,Sell,Hold
HALO,2023,2023-12-31,829253000.0,281594000.0,1499248000.0,83808000.0,746424000.0,112494000.0,0.3395754974657915,3.359989499809088,17.889079801450936,6.635233879140221,Healthcare,-0.09467774734726,0.2786841977464004,,6,0.2562231486587205,0.393140024439838,-0.0045494987052652,-0.5064252818054393,,Buy,Sell
HALO,2024,2024-12-31,1015324000.0,444091000.0,1505798000.0,363821000.0,1085340000.0,139100000.0,0.4373884592504461,1.2206304748763814,4.1388430024654985,7.802588066139468,Healthcare,0.1846893487288265,0.4076553256355867,,6,0.2243838731967204,0.5770613010220389,0.0043688569202693,3.34112495227186,,Buy,Buy
HALO,2025,2025-12-31,1396611000.0,316889000.0,2142630000.0,48814000.0,825207000.0,177092000.0,0.2268985422569348,6.491764657680173,43.89375998688901,4.659764416235629,Healthcare,0.1062406177156573,,,6,0.3755323423852879,-0.2864322852748648,0.4229199401247709,-0.8658296250079023,,,Buy
HAS,2022,2022-12-31,5856700000.0,203500000.0,4006400000.0,2832800000.0,2999100000.0,2189700000.0,0.0347465296156538,0.0718370516803162,1.414289748658571,1.3696396766680368,Consumer Cyclical,-0.0333951169421865,-0.1525459737641743,0.5697019528030952,2,,,,,Buy,Sell,Hold
HAS,2023,2023-12-31,5003300000.0,-1489300000.0,3496300000.0,1061900000.0,2323600000.0,2056400000.0,-0.2976635420622389,-1.402486109803183,3.292494585177512,1.1299358101536665,Consumer Cyclical,-0.0052990090461479,0.1742872502548812,,2,-0.1457134563832874,-8.31842751842752,-0.127321285942492,-0.6251412030499859,,Buy,Hold
HAS,2024,2024-12-31,4135500000.0,385600000.0,3410600000.0,1157600000.0,2242500000.0,1401300000.0,0.0932414460162011,0.3331029716655148,2.9462681409813407,1.600299721687005,Consumer Cyclical,0.0345197802413881,0.5251752422737355,,2,-0.1734455259528711,-1.2589135835627476,-0.0245116265766667,0.0901214803653827,,Buy,Hold
HAS,2025,2025-12-31,4701300000.0,-322400000.0,3295500000.0,538500000.0,2583700000.0,1871100000.0,-0.0685767766362495,-0.5987000928505106,6.119777158774373,1.380845491956603,Consumer Cyclical,0.1443900684555647,,,2,0.1368153790351831,-1.8360995850622408,-0.0337477276725503,-0.5348134070490671,,,Buy
HAWK,2024,2024-12-31,67559000.0,-28997000.0,9785000.0,-114067000.0,126789000.0,23250000.0,-0.4292100238310217,0.2542102448560933,-0.0857829170575188,5.453290322580645,Industrials,0.0,0.0,,7,,,,,,Hold,Hold
HAWK,2025,2025-12-31,177416000.0,-10179000.0,16330000.0,735975000.0,505198000.0,38437000.0,-0.0573736303377373,-0.0138306328339957,0.022188253677095,13.14353357442048,Industrials,0.0,,,7,1.626089788185142,-0.6489636858985413,0.6688809402146143,-7.452129011896517,,,Hold
HAYW,2022,2022-12-31,1314136000.0,179347000.0,1111391000.0,1223034000.0,612284000.0,232410000.0,0.1364752202207381,0.1466410582207853,0.9087163562092304,2.634499376102577,Industrials,0.3571428914082479,0.3319919849139078,0.41951712800104,7,,,,,Hold,Buy,Buy
HAYW,2023,2023-12-31,992452000.0,80687000.0,1104488000.0,1311458000.0,724741000.0,239683000.0,0.0813006573617666,0.061524654239785,0.8421832799830418,3.023748033861392,Industrials,-0.0543806137312104,0.1548338539405981,,7,-0.244787449700792,-0.5501067762493936,-0.0062111354149889,0.0722988894830396,,Buy,Hold
HAYW,2024,2024-12-31,1051606000.0,118655000.0,973226000.0,1423647000.0,766969000.0,312982000.0,0.1128321823953077,0.0833458013117015,0.6836146881916655,2.4505211162303264,Industrials,-0.0150424815441565,0.0104643458346169,,7,0.0596038901629498,0.4705590739524334,-0.1188442065463817,0.0855452481131686,,Hold,Hold
HAYW,2025,2025-12-31,1122155000.0,151570000.0,966856000.0,1593008000.0,951246000.0,323244000.0,0.1350704670923357,0.0951470425760573,0.6069373160712312,2.9428110034525004,Industrials,0.0420712349662809,,,7,0.0670869127791207,0.2774008680628714,-0.0065452423178172,0.1189627765871736,,,Hold
HBB,2022,2022-12-31,640949000.0,25267000.0,163571000.0,124534000.0,284744000.0,101568000.0,0.0394212332026417,0.2028923828030899,1.31346459601394,2.8034814114681788,Consumer Cyclical,0.0684817715378122,0.5034450228030121,0.731305166878109,2,,,,,Buy,Buy,Buy
HBB,2023,2023-12-31,625625000.0,25242000.0,98092000.0,147267000.0,286815000.0,139588000.0,0.0403468531468531,0.1714029619670394,0.6660826933393089,2.054725334555979,Consumer Cyclical,0.049516411043388,-0.0205137897848949,,2,-0.0239082984761658,-0.0009894328570863,-0.4003093457886789,0.1825445259929015,,Hold,Hold
HBB,2024,2024-12-31,654693000.0,30759000.0,94201000.0,165903000.0,303719000.0,154120000.0,0.0469823260673323,0.1854035189237084,0.5678076948578387,1.9706657150272515,Consumer Cyclical,0.0166370194543307,0.0052446768383041,,2,0.0464623376623376,0.2185642975992394,-0.0396668433715288,0.1265456619609282,,Hold,Hold
HBB,2025,2025-12-31,606852000.0,26455000.0,91913000.0,182845000.0,304733000.0,123233000.0,0.0435938251830759,0.1446853892641308,0.5026826000164073,2.47281978041596,Consumer Cyclical,0.1999998825934174,,,2,-0.0730739445816588,-0.1399265255697519,-0.0242884895064807,0.1021199134433976,,,Buy
HBIO,2022,2022-12-31,113335000.0,-9516000.0,54241000.0,72220000.0,51124000.0,23249000.0,-0.0839634711254246,-0.1317640542785932,0.7510523400720022,2.1989763000559166,Healthcare,0.1119403016941668,1.0111941440409802,-0.7757462537323184,6,,,,,Sell,Buy,Buy
HBIO,2023,2023-12-31,112250000.0,-3415000.0,42773000.0,73074000.0,49038000.0,26542000.0,-0.0304231625835189,-0.0467334482852998,0.58533815036812,1.8475623540049733,Healthcare,-0.1836734924975027,-0.6085343268248513,,6,-0.0095733886266378,-0.6411307271963009,-0.2114267804797109,0.0118249792301301,,Sell,Sell
